Survived,SibSp,Parch,Family_Size,Age*Class,Fare_Per_Person,Pclass_1,Pclass_2,Pclass_3,Sex_female,Embarked_C,Embarked_Q,Embarked_S,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U,Title_Master,Title_Miss,Title_Mr,Title_Mrs,travelled_alone_No,Age_Adults,Age_Children,Age_Middle Age,Age_Retired,Age_Senior,Age_Teens,Age_Young Adults,Age_Youngsters,Fare_6,Fare_7,Fare_Extremely High,Fare_Extremely Low,Fare_High,Fare_Low,Fare_Very High,Fare_Very Low
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.953076222366412,1.5738004684159692,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.12921892027718274,-0.2628720205397746,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.48230062117256667,-0.3312673895291999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3057597707248747,-0.19308082769342225,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,2.6071642616620427,-0.3312673895291999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.283107883304353,-0.33557211030396283,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.77653537191872,0.7002464407398876,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.04732193017050923,-0.2949759692490967,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.77653537191872,-0.2628720205397746,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.12921892027718274,-0.35360057124003264,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8353823220679506,-0.19308082769342225,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,2.2474704895351842,0.7676298785983874,1.9195639980971482,0.5769444815135851,-0.4138069208256383,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.864805797142566,0.6091689340753977,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.6652149067374311,-0.33894442074229864,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.5773426340505063,-0.17912258912415177,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3.1548090514635256,2.0089333664952354,3.1598334123861687,-1.4532752986348725,-0.4308195410393182,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.48230062117256667,-0.2628720205397746,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.48867405628973914,-0.3452256280984703,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.6946383818120464,-0.19308082769342225,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,-0.47454519624983954,2.0089333664952354,0.6792945838081278,-1.423851823560257,-0.3117258555322212,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.77653537191872,-0.2628720205397746,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.04732193017050923,-0.2133202736188644,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.6652149067374311,-0.3542398585665052,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.04732193017050923,-0.33964233267076216,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.1880658704264134,-0.2628720205397746,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.04732193017050923,-0.35709013088235025,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.7534853319612771,-0.35429848316849616,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.340131927606843,-0.4736736092984604,0.6792945838081278,-0.5999945214710279,0.2814992836617736,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.3121332058420472,-0.33894442074229864,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,-0.47454519624983954,2.0089333664952354,0.6792945838081278,-0.48230062117256667,-0.4210653909915066,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.8059588469933353,-0.06695232288301842,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.283107883304353,-0.19308082769342225,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.04732193017050923,-0.35360057124003264,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.6652149067374311,-0.4586363164737929,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.07037197012795209,0.18518743753380743,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.7534853319612771,-0.3312673895291999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,2.0089333664952354,0.6792945838081278,1.724460009423583,-0.36790776577353484,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,-0.47454519624983954,2.0089333664952354,0.6792945838081278,0.6652149067374311,-0.4141253547748653,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8059588469933353,1.6549899588779877,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.0119231725156426,1.8587802419893367,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.864805797142566,13.746431368712512,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.47454519624983954,0.7676298785983874,0.059159876663617696,1.0477200827074304,-0.19308082769342225,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.194837458080507,-0.33964233267076216,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3.1548090514635256,2.0089333664952354,3.1598334123861687,-1.6298161490825644,-0.4308195410393182,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.3646067208741054,0.18518743753380743,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7176884217694893,-0.5559950304944544,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.48230062117256667,-0.33964233267076216,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.2238627806182012,-0.2628720205397746,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3.1548090514635256,0.7676298785983874,2.5396987052416584,-0.48230062117256667,-0.37133916608848055,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.3121332058420472,-0.44746972561837656,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,-0.47454519624983954,0.7676298785983874,0.059159876663617696,-0.1880658704264134,1.5860711559422147,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.864805797142566,3.23040888818041,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.3650048734110265,0.3094157608003146,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.3121332058420472,-0.5559950304944544,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,-0.47454519624983954,0.7676298785983874,0.059159876663617696,0.5180975313643544,-0.28380937839368026,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,0.7676298785983874,0.059159876663617696,-0.8059588469933353,-0.14143534498712151,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.2238627806182012,-0.33964233267076216,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.04094849505333676,0.5321655193603034,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,2.077541710318967,-0.33964233267076216,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.5180975313643544,-0.5559950304944544,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3.1548090514635256,0.7676298785983874,2.5396987052416584,-1.2767344481871805,-0.42048379771778693,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.4327933656785018,0.7676298785983874,0.6792945838081278,1.194837458080507,-0.3675588098093031,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,3.8429502147958865,-0.33964233267076216,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.5769444815135851,-0.33673343575292625,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.48230062117256667,-0.2907884976783155,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.21748934550102872,-0.3312673895291999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.953076222366412,0.1698333751076099,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.018296607632815,-0.31416854728184357,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.7534853319612771,-0.2907884976783155,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.04732193017050923,-0.33557211030396283,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.5769444815135851,-0.19308082769342225,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.04732193017050923,-0.33964233267076216,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.129617072814104,1.645219191879498,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-1.335581398336411,0.7153101718038444,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.2238627806182012,-0.19657038733573987,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.2238627806182012,-0.3089342078183671,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.2238627806182012,-0.33557211030396283,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8059588469933353,0.21787204896761117,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.1355923553943552,-0.3541812339645143,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0.4327933656785018,2.0089333664952354,1.299429290952638,-1.8357804746048718,0.5016904970920153,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.2473109731125651,0.2954575222310441,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,-0.47454519624983954,0.7676298785983874,0.059159876663617696,-0.42345367102333603,2.8989593467622274,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.8417557571851231,-0.33964233267076216,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.340131927606843,-0.4736736092984604,0.6792945838081278,-0.48230062117256667,-0.33964233267076216,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.21748934550102872,-0.5559950304944544,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.1880658704264134,-0.21122653783347387,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.7534853319612771,-0.3312673895291999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.4327933656785018,2.0089333664952354,1.299429290952638,-1.8946274247541024,0.5016904970920153,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.1590405478887191,2.5394760790015214,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-1.394428348485642,0.9640571496990996,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.12921892027718274,-0.22099730483196317,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.0119231725156426,1.0332676798209701,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.1884640229633345,1.7654917503354741,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1.340131927606843,2.0089333664952354,1.9195639980971482,-1.3650048734110265,0.9089221073504812,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.3646067208741054,-0.31405222862709964,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.5769444815135851,-0.33557211030396283,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.6357914316628158,-0.3117258555322212,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.40040363106589316,-0.33673343575292625,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.48230062117256667,-0.19308082769342225,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.283107883304353,-0.16516435055488132,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-0.47454519624983954,2.0089333664952354,0.6792945838081278,-0.9824996974410273,0.978170789991108,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.7176884217694893,0.6955936945501309,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.04732193017050923,-0.35360057124003264,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.48867405628973914,-0.33557211030396283,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.12921892027718274,-0.21122653783347387,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.5999945214710279,-0.2861357514885587,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,6.784163299176891,2.0089333664952354,5.64037224096421,0.04732193017050923,-0.3794867591321342,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8353823220679506,3.23040888818041,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,3.4898685139005026,-0.3818660043428053,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.2238627806182012,-0.19308082769342225,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
